# PLATE   MJD     FIBERID   Z   
5145   55835     957     0.1592919
7677   57363     826     0.12317206
3670   55480     774     0.12799372
5106   55833     1000     0.30198228
6004   56066     667     0.03715206
7614   57307     452     0.12201562
4473   55589     216     0.23494342
4403   55536     132     0.07418265
4473   55589     252     0.10166705
4403   55536     250     0.11945197
5146   55831     295     0.11641949
3615   55445     200     0.21447742
5972   56334     146     0.31244147
4424   55532     168     0.08954335
3615   55445     352     0.106368795
3615   55445     423     0.066884115
5057   56209     6     0.0965757
6025   56098     893     0.17217723
5146   55831     672     0.15955228
6063   56098     580     0.029542584
4385   55752     166     0.1444883
4370   55534     848     0.07699398
5126   55923     152     0.121860564
5972   56334     436     0.2563284
4385   55752     228     0.12373268
4450   55540     548     0.11223057
6063   56098     753     0.09621863
5107   55940     650     0.09057598
3671   55483     691     0.31942046
5972   56334     542     0.22285729999999998
5972   56334     596     0.16623248
3776   55209     996     0.26614556
4385   55752     460     0.14237796
5972   56334     626     0.18739168
4385   55752     484     0.10342144
5146   55831     920     0.22063255
3655   55240     254     0.052216075
4371   55830     236     0.22400336
3671   55483     942     0.05098686400000001
3655   55240     342     0.12206501
5972   56334     868     0.27436695
4404   55513     400     0.09433831
4424   55532     816     0.08045077
4385   55752     695     0.16825537
4404   55513     460     0.13356407
3672   55484     190     0.18541555
6785   56487     80     0.07336249
4404   55513     522     0.07965425400000001
3754   55488     3     0.21885374
4385   55752     782     0.24088752
6006   56105     173     0.08893328
4371   55830     585     0.17645606
3692   55186     780     0.04873087
6687   56602     35     0.26321015
6041   56102     128     0.056773525
4371   55830     691     0.0755255
5057   56209     980     0.025357904
5127   55889     455     0.087806255
3615   55856     427     0.066906855
4405   55854     346     0.10673233
6007   56066     162     0.06552794
6736   56366     460     0.09333611
6736   56366     566     0.07280433
4425   55864     358     0.04894025
6007   56066     366     0.06296673400000001
5128   55912     92     0.18143791
4425   55864     388     0.10783473
6007   56066     392     0.17349094
5128   55912     135     0.06013269
4372   55541     40     0.07022988
4372   55541     50     0.17242528
5164   56067     382     0.064184576
4372   55541     118     0.07060911
4372   55541     136     0.072892345
5987   56339     996     0.25642246
6717   56397     310     0.23827207
4406   55858     428     0.24280503
5147   55854     887     0.10180888
4406   55858     460     0.05542908
7658   57312     712     0.023215616
7658   57312     792     0.025259537999999998
5164   56067     628     0.2075702
4406   55858     770     0.07703823
6737   56365     650     0.07586230000000001
3693   55208     404     0.052015322999999995
7679   57367     852     0.08334172
5058   56208     614     0.096636
6042   56101     71     0.040945016
4406   55858     944     0.09376452
6786   56448     378     0.10346304
4452   55536     660     0.10151036
4425   55864     894     0.11669624599999999
3755   55504     465     0.21406175
6717   56397     838     0.23531465
7631   57279     156     0.20341043
3656   55241     784     0.14228016
5109   55892     361     0.09964818
4452   55536     942     0.14250886
3615   56219     421     0.06687894
7681   57042     223     0.28720206
5059   56190     162     0.07108647
4372   55541     894     0.24352859
4426   56105     298     0.22244796
3615   56219     624     0.074113555
4372   55541     914     0.23134629999999998
4372   55541     915     0.07854343
4408   55888     326     0.08996144
